job_num,lab_smp_id,treatment,order,taxon,taxa_code,life_stage,length_class_mm,num_indiv,ind_mg,tot_mg
AXL007,Control 2 Day 30,control,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,Control 2 Day 30,control,Diptera,Atherix pachypus,159,larvae,8,2,0.764860535,1.52972107
AXL007,Control 2 Day 30,control,Diptera,Atherix pachypus,159,larvae,9,1,1.048871212,1.048871212
AXL007,Control 2 Day 30,control,Diptera,Atherix pachypus,159,larvae,10,1,1.391227001,1.391227001
AXL007,Control 2 Day 30,control,Diptera,Atherix pachypus,159,larvae,11,2,1.796270704,3.592541407
AXL007,Control 2 Day 30,control,Diptera,Cricotopus/Orthocladius sp.,117,larvae,3,1,0.065380122,0.065380122
AXL007,Control 2 Day 30,control,Diptera,Cricotopus/Orthocladius sp.,117,larvae,4,1,0.12751271,0.12751271
AXL007,Control 2 Day 30,control,Diptera,Heleniella sp.,104,larvae,4,1,0.12751271,0.12751271
AXL007,Control 2 Day 30,control,Diptera,Heterotrissocladius sp.,110,larvae,4,4,0.12751271,0.51005084
AXL007,Control 2 Day 30,control,Diptera,Heterotrissocladius sp.,110,larvae,5,3,0.214081198,0.642243594
AXL007,Control 2 Day 30,control,Diptera,Heterotrissocladius sp.,110,larvae,6,1,0.326916906,0.326916906
AXL007,Control 2 Day 30,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,1,0.017929162,0.017929162
AXL007,Control 2 Day 30,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,2,0.041915933,0.083831865
AXL007,Control 2 Day 30,control,Diptera,Thienemannimyia group,83,larvae,4,2,0.107485588,0.214971176
AXL007,Control 2 Day 30,control,Diptera,Thienemannimyia group,83,larvae,5,1,0.184077318,0.184077318
AXL007,Control 2 Day 30,control,Ephemeroptera,Ameletus sp.,24,larvae,3,7,0.131058008,0.917406055
AXL007,Control 2 Day 30,control,Ephemeroptera,Ameletus sp.,24,larvae,4,3,0.275299551,0.825898652
AXL007,Control 2 Day 30,control,Ephemeroptera,Ameletus sp.,24,larvae,6,1,0.783647859,0.783647859
AXL007,Control 2 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,2,4,0.038880971,0.155523886
AXL007,Control 2 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,3,11,0.124738201,1.372120213
AXL007,Control 2 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,4,10,0.285232064,2.852320641
AXL007,Control 2 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,7,2,1.425386807,2.850773613
AXL007,Control 2 Day 30,control,Ephemeroptera,Diphetor hageni,35,larvae,2,1,0.038880971,0.038880971
AXL007,Control 2 Day 30,control,Ephemeroptera,Drunella doddsii,171,larvae,4,8,0.420677962,3.365423698
AXL007,Control 2 Day 30,control,Ephemeroptera,Drunella doddsii,171,larvae,5,7,0.764330089,5.35031062
AXL007,Control 2 Day 30,control,Ephemeroptera,Drunella grandis,201,larvae,5,13,0.764330089,9.936291151
AXL007,Control 2 Day 30,control,Ephemeroptera,Drunella grandis,201,larvae,6,9,1.245001775,11.20501598
AXL007,Control 2 Day 30,control,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,Control 2 Day 30,control,Ephemeroptera,Epeorus longimanus,31,larvae,1,7,0.0108,0.0756
AXL007,Control 2 Day 30,control,Ephemeroptera,Epeorus longimanus,31,larvae,2,6,0.072855168,0.437131008
AXL007,Control 2 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,1,5,0.0103,0.0515
AXL007,Control 2 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,2,107,0.065825398,7.043317577
AXL007,Control 2 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,3,40,0.194811102,7.792444067
AXL007,Control 2 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,4,20,0.420677962,8.413559244
AXL007,Control 2 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,5,2,0.764330089,1.528660177
AXL007,Control 2 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,1,0.089876375,0.089876375
AXL007,Control 2 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,3,0.194639506,0.583918519
AXL007,Control 2 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,17,0.354430665,6.025321305
AXL007,Control 2 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,3,0.578378468,1.735135404
AXL007,Control 2 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,3,11,0.222543898,2.447982879
AXL007,Control 2 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,4,40,0.491469953,19.65879812
AXL007,Control 2 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,5,50,0.908630158,45.43150792
AXL007,Control 2 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,6,32,1.501247506,48.03992021
AXL007,Control 2 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,7,8,2.29521703,18.36173624
AXL007,Control 2 Day 30,control,Planariidae,Polycelis coronata,207,larvae,2,1,0.025695197,0.025695197
AXL007,Control 2 Day 30,control,Plecoptera,Capniidae (Capnia sp.),183,larvae,3,1,0.081767503,0.081767503
AXL007,Control 2 Day 30,control,Plecoptera,Claassenia sabulosa,138,larvae,2,1,0.072828364,0.072828364
AXL007,Control 2 Day 30,control,Plecoptera,Isoperla fulva,165,larvae,6,1,2.666532,2.666532
AXL007,Control 2 Day 30,control,Plecoptera,Sweltsa sp.,11,larvae,6,2,0.856243648,1.712487296
AXL007,Control 2 Day 30,control,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,Control 2 Day 30,control,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,Control 2 Day 30,control,Trichoptera,Brachycentrus americanus,134,larvae,2,2,0.015157166,0.030314331
AXL007,Control 2 Day 30,control,Trichoptera,Brachycentrus americanus,134,larvae,3,3,0.043496596,0.130489788
AXL007,Control 2 Day 30,control,Trichoptera,Brachycentrus occidentalis,134,larvae,5,2,0.164157988,0.328315976
AXL007,Control 2 Day 30,control,Trichoptera,Brachycentrus occidentalis,134,larvae,6,1,0.263714045,0.263714045
AXL007,Control 2 Day 30,control,Trichoptera,Brachycentrus occidentalis,134,larvae,7,6,0.393726742,2.36236045
AXL007,Control 2 Day 30,control,Trichoptera,Brachycentrus occidentalis,134,larvae,8,4,0.557152361,2.228609442
AXL007,Control 2 Day 30,control,Trichoptera,Hydropsyche oslari,139,larvae,3,1,0.113490785,0.113490785
AXL007,Control 2 Day 30,control,Trichoptera,Hydropsyche oslari,139,larvae,5,2,0.48024347,0.96048694
AXL007,Control 2 Day 30,control,Trichoptera,Lepidostoma sp.,45,larvae,1,1,0.0079,0.0079
AXL007,Control 2 Day 30,control,Trichoptera,Lepidostoma sp.,45,larvae,2,11,0.049551357,0.545064924
AXL007,Control 2 Day 30,control,Trichoptera,Lepidostoma sp.,45,larvae,5,2,0.561304641,1.122609281
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,4,3,0.119267148,0.357801444
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,6,8,0.353688957,2.829511655
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,7,2,0.534694656,1.069389311
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,9,4,1.048871212,4.195484849
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,10,9,1.391227001,12.52104301
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,11,2,1.796270704,3.592541407
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,14,1,3.428998235,3.428998235
AXL007,Control 3 Day 0,control,Diptera,Atherix pachypus,159,larvae,17,1,5.770740644,5.770740644
AXL007,Control 3 Day 0,control,Diptera,Cricotopus/Orthocladius sp.,117,larvae,5,2,0.214081198,0.428162396
AXL007,Control 3 Day 0,control,Diptera,Diamesa sp.,100,larvae,10,1,0.626755336,0.626755336
AXL007,Control 3 Day 0,control,Diptera,Dicranota sp.,68,larvae,4,1,0.119267148,0.119267148
AXL007,Control 3 Day 0,control,Diptera,Eukiefferiella sp.,120,larvae,3,1,0.065380122,0.065380122
AXL007,Control 3 Day 0,control,Diptera,Eukiefferiella sp.,120,larvae,4,8,0.12751271,1.02010168
AXL007,Control 3 Day 0,control,Diptera,Heterotrissocladius sp.,110,larvae,4,1,0.12751271,0.12751271
AXL007,Control 3 Day 0,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,6,1,0.13873963,0.13873963
AXL007,Control 3 Day 0,control,Diptera,Nanocladius sp.,116,larvae,3,4,0.065380122,0.26152049
AXL007,Control 3 Day 0,control,Diptera,Nanocladius sp.,116,larvae,4,6,0.12751271,0.76507626
AXL007,Control 3 Day 0,control,Diptera,Nanocladius sp. pupae,116,pupae,2,2,0.025501271,0.051002542
AXL007,Control 3 Day 0,control,Diptera,Nanocladius sp. pupae,116,pupae,3,3,0.065380122,0.196140367
AXL007,Control 3 Day 0,control,Diptera,Parametriocnemus sp.,109,larvae,4,1,0.12751271,0.12751271
AXL007,Control 3 Day 0,control,Diptera,Parametriocnemus sp.,109,larvae,5,2,0.214081198,0.428162396
AXL007,Control 3 Day 0,control,Diptera,Simulium sp.,122,larvae,5,1,0.290813624,0.290813624
AXL007,Control 3 Day 0,control,Diptera,Simulium sp.,122,larvae,7,3,0.685869103,2.05760731
AXL007,Control 3 Day 0,control,Diptera,Simulium sp. pupae,122,pupae,4,1,0.164624404,0.164624404
AXL007,Control 3 Day 0,control,Diptera,Thienemanniella sp.,106,larvae,3,1,0.065380122,0.065380122
AXL007,Control 3 Day 0,control,Diptera,Tvetenia sp.,118,larvae,4,4,0.12751271,0.51005084
AXL007,Control 3 Day 0,control,Diptera,Tvetenia sp.,118,larvae,5,1,0.214081198,0.214081198
AXL007,Control 3 Day 0,control,Ephemeroptera,Ameletus sp.,24,larvae,3,2,0.131058008,0.262116016
AXL007,Control 3 Day 0,control,Ephemeroptera,Baetis tricaudatus,26,larvae,3,6,0.124738201,0.748429207
AXL007,Control 3 Day 0,control,Ephemeroptera,Baetis tricaudatus,26,larvae,4,3,0.285232064,0.855696192
AXL007,Control 3 Day 0,control,Ephemeroptera,Baetis tricaudatus,26,larvae,6,4,0.915083479,3.660333915
AXL007,Control 3 Day 0,control,Ephemeroptera,Baetis tricaudatus,26,larvae,7,2,1.425386807,2.850773613
AXL007,Control 3 Day 0,control,Ephemeroptera,Diphetor hageni,35,larvae,5,1,0.5417696,0.5417696
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella doddsii,171,larvae,2,2,0.065825398,0.131650796
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella doddsii,171,larvae,3,14,0.194811102,2.727355423
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella doddsii,171,larvae,4,15,0.420677962,6.310169433
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella grandis,201,larvae,3,1,0.194811102,0.194811102
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella grandis,201,larvae,4,23,0.420677962,9.675593131
AXL007,Control 3 Day 0,control,Ephemeroptera,Drunella grandis,201,larvae,5,12,0.764330089,9.171961062
AXL007,Control 3 Day 0,control,Ephemeroptera,Epeorus longimanus,31,larvae,3,1,0.222543898,0.222543898
AXL007,Control 3 Day 0,control,Ephemeroptera,Ephemerella sp.,28,larvae,2,41,0.065825398,2.698841315
AXL007,Control 3 Day 0,control,Ephemeroptera,Ephemerella sp.,28,larvae,3,39,0.194811102,7.597632965
AXL007,Control 3 Day 0,control,Ephemeroptera,Ephemerella sp.,28,larvae,4,2,0.420677962,0.841355924
AXL007,Control 3 Day 0,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,3,0.089876375,0.269629125
AXL007,Control 3 Day 0,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,6,0.194639506,1.167837039
AXL007,Control 3 Day 0,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,2,0.354430665,0.70886133
AXL007,Control 3 Day 0,control,Ephemeroptera,Rhithrogena sp.,32,larvae,2,10,0.072855168,0.728551679
AXL007,Control 3 Day 0,control,Ephemeroptera,Rhithrogena sp.,32,larvae,3,45,0.222543898,10.01447542
AXL007,Control 3 Day 0,control,Ephemeroptera,Rhithrogena sp.,32,larvae,4,99,0.491469953,48.65552536
AXL007,Control 3 Day 0,control,Ephemeroptera,Rhithrogena sp.,32,larvae,5,93,0.908630158,84.50260473
AXL007,Control 3 Day 0,control,Ephemeroptera,Rhithrogena sp.,32,larvae,6,12,1.501247506,18.01497008
AXL007,Control 3 Day 0,control,Ephemeroptera,Serratella sp.,29,larvae,6,1,1.245001775,1.245001775
AXL007,Control 3 Day 0,control,Ephemeroptera,Serratella sp.,29,larvae,7,1,1.880700239,1.880700239
AXL007,Control 3 Day 0,control,Plecoptera,Diura knowltoni,168,larvae,8,1,5.868523063,5.868523063
AXL007,Control 3 Day 0,control,Plecoptera,Isoperla fulva,165,larvae,5,1,1.617453572,1.617453572
AXL007,Control 3 Day 0,control,Plecoptera,Pteronarcella badia,223,larvae,6,1,1.04717745,1.04717745
AXL007,Control 3 Day 0,control,Plecoptera,Pteronarcella badia,223,larvae,7,1,1.623618151,1.623618151
AXL007,Control 3 Day 0,control,Plecoptera,Sweltsa sp.,11,larvae,6,1,0.856243648,0.856243648
AXL007,Control 3 Day 0,control,Plecoptera,Sweltsa sp.,11,larvae,7,2,1.303048011,2.606096022
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,6,1,0.803654364,0.803654364
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,9,3,2.525521225,7.576563675
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,11,2,4.451056622,8.902113244
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,12,1,5.690861483,5.690861483
AXL007,Control 3 Day 0,control,Trichoptera,Arctopsyche grandis,212,larvae,15,1,10.68690359,10.68690359
AXL007,Control 3 Day 0,control,Trichoptera,Brachycentrus occidentalis,134,larvae,4,1,0.091895868,0.091895868
AXL007,Control 3 Day 0,control,Trichoptera,Brachycentrus occidentalis,134,larvae,5,10,0.164157988,1.641579878
AXL007,Control 3 Day 0,control,Trichoptera,Brachycentrus occidentalis,134,larvae,6,14,0.263714045,3.691996625
AXL007,Control 3 Day 0,control,Trichoptera,Brachycentrus occidentalis,134,larvae,7,3,0.393726742,1.181180225
AXL007,Control 3 Day 0,control,Trichoptera,Brachycentrus occidentalis,134,larvae,8,1,0.557152361,0.557152361
AXL007,Control 3 Day 0,control,Trichoptera,Hydropsyche oslari,139,larvae,4,2,0.255733482,0.511466964
AXL007,Control 3 Day 0,control,Trichoptera,Hydropsyche oslari,139,larvae,5,1,0.48024347,0.48024347
AXL007,Control 3 Day 0,control,Trichoptera,Lepidostoma sp.,45,larvae,2,1,0.049551357,0.049551357
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,3,2,0.05515185,0.110303699
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,5,2,0.216938473,0.433876947
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,8,1,0.764860535,0.764860535
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,Control 3 Day 30,control,Diptera,Atherix pachypus,159,larvae,12,2,2.268208212,4.536416425
AXL007,Control 3 Day 30,control,Diptera,Heleniella sp.,104,larvae,4,1,0.12751271,0.12751271
AXL007,Control 3 Day 30,control,Diptera,Heterotrissocladius sp.,110,larvae,4,1,0.12751271,0.12751271
AXL007,Control 3 Day 30,control,Diptera,Heterotrissocladius sp.,110,larvae,5,2,0.214081198,0.428162396
AXL007,Control 3 Day 30,control,Diptera,Heterotrissocladius sp.,110,larvae,6,3,0.326916906,0.980750717
AXL007,Control 3 Day 30,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,2,0.017929162,0.035858323
AXL007,Control 3 Day 30,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,11,0.041915933,0.46107526
AXL007,Control 3 Day 30,control,Diptera,Thienemannimyia group,83,larvae,3,4,0.053718384,0.214873537
AXL007,Control 3 Day 30,control,Diptera,Thienemannimyia group,83,larvae,4,1,0.107485588,0.107485588
AXL007,Control 3 Day 30,control,Ephemeroptera,Ameletus sp.,24,larvae,3,21,0.131058008,2.752218166
AXL007,Control 3 Day 30,control,Ephemeroptera,Ameletus sp.,24,larvae,7,1,1.16638968,1.16638968
AXL007,Control 3 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,3,13,0.124738201,1.621596615
AXL007,Control 3 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,4,4,0.285232064,1.140928256
AXL007,Control 3 Day 30,control,Ephemeroptera,Baetis tricaudatus,26,larvae,5,1,0.5417696,0.5417696
AXL007,Control 3 Day 30,control,Ephemeroptera,Cinygmula sp.,30,larvae,2,3,0.072855168,0.218565504
AXL007,Control 3 Day 30,control,Ephemeroptera,Cinygmula sp.,30,larvae,3,1,0.222543898,0.222543898
AXL007,Control 3 Day 30,control,Ephemeroptera,Diphetor hageni,35,larvae,2,1,0.038880971,0.038880971
AXL007,Control 3 Day 30,control,Ephemeroptera,Drunella doddsii,171,larvae,4,7,0.420677962,2.944745735
AXL007,Control 3 Day 30,control,Ephemeroptera,Drunella doddsii,171,larvae,5,5,0.764330089,3.821650443
AXL007,Control 3 Day 30,control,Ephemeroptera,Drunella grandis,201,larvae,5,4,0.764330089,3.057320354
AXL007,Control 3 Day 30,control,Ephemeroptera,Drunella grandis,201,larvae,6,1,1.245001775,1.245001775
AXL007,Control 3 Day 30,control,Ephemeroptera,Drunella grandis,201,larvae,8,1,2.688475171,2.688475171
AXL007,Control 3 Day 30,control,Ephemeroptera,Epeorus longimanus,31,larvae,1,2,0.0108,0.0216
AXL007,Control 3 Day 30,control,Ephemeroptera,Epeorus longimanus,31,larvae,2,4,0.072855168,0.291420672
AXL007,Control 3 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,1,2,0.0103,0.0206
AXL007,Control 3 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,2,81,0.065825398,5.331857231
AXL007,Control 3 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,3,30,0.194811102,5.84433305
AXL007,Control 3 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,4,7,0.420677962,2.944745735
AXL007,Control 3 Day 30,control,Ephemeroptera,Ephemerella sp.,28,larvae,5,1,0.764330089,0.764330089
AXL007,Control 3 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,2,2,0.030245755,0.060491509
AXL007,Control 3 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,1,0.194639506,0.194639506
AXL007,Control 3 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,8,0.354430665,2.83544532
AXL007,Control 3 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,7,0.578378468,4.048649275
AXL007,Control 3 Day 30,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,7,1,0.875046624,0.875046624
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,2,1,0.072855168,0.072855168
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,3,18,0.222543898,4.005790166
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,4,39,0.491469953,19.16732817
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,5,54,0.908630158,49.06602856
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,6,33,1.501247506,49.54116771
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,7,9,2.29521703,20.65695327
AXL007,Control 3 Day 30,control,Ephemeroptera,Rhithrogena sp.,32,larvae,8,1,3.315382034,3.315382034
AXL007,Control 3 Day 30,control,Planariidae,Polycelis coronata,207,larvae,4,1,0.117900565,0.117900565
AXL007,Control 3 Day 30,control,Plecoptera,Capniidae (Capnia sp.),183,larvae,2,2,0.028935762,0.057871525
AXL007,Control 3 Day 30,control,Plecoptera,Sweltsa sp.,11,larvae,7,4,1.303048011,5.212192044
AXL007,Control 3 Day 30,control,Trichoptera,Arctopsyche grandis,212,larvae,7,1,1.242015573,1.242015573
AXL007,Control 3 Day 30,control,Trichoptera,Brachycentrus occidentalis,134,larvae,7,3,0.393726742,1.181180225
AXL007,Control 3 Day 30,control,Trichoptera,Brachycentrus occidentalis,134,larvae,8,1,0.557152361,0.557152361
AXL007,Control 3 Day 30,control,Trichoptera,Lepidostoma sp.,45,larvae,2,7,0.049551357,0.346859497
AXL007,Control 3 Day 30,control,Trichoptera,Lepidostoma sp.,45,larvae,3,1,0.14505119,0.14505119
AXL007,Control 3 Day 30,control,Trichoptera,Lepidostoma sp.,45,larvae,5,1,0.561304641,0.561304641
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,3,1,0.05515185,0.05515185
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,4,2,0.119267148,0.238534296
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,5,2,0.216938473,0.433876947
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,6,5,0.353688957,1.768444784
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,8,2,0.764860535,1.52972107
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,11,2,1.796270704,3.592541407
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,12,4,2.268208212,9.07283285
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,14,7,3.428998235,24.00298764
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,15,3,4.125709674,12.37712902
AXL007,Control 4 Day 0,control,Diptera,Atherix pachypus,159,larvae,18,1,6.726413847,6.726413847
AXL007,Control 4 Day 0,control,Diptera,Chelifera sp.,66,larvae,3,1,0.095898389,0.095898389
AXL007,Control 4 Day 0,control,Diptera,Corynoneura sp.,108,larvae,2,1,0.025501271,0.025501271
AXL007,Control 4 Day 0,control,Diptera,Cricotopus/Orthocladius sp.,117,larvae,3,3,0.065380122,0.196140367
